id,Title,Director,Vote_Average,Genre,Year,Original_Language,Overview,Poster_Url,Trailer,Price
3665,O Estranho Natal de Jack e Sally,Henry Selick,7.8,Fantasia,1993,Inglês,"Jack Skellington, o Rei das Abóboras, se cansa de fazer o Dia das Bruxas todos os anos e deixa os limites da cidade. Por acaso, acaba atravessando o portal do Natal, onde vê a alegria do espírito natalino. Ao retornar para a Cidade do Halloween, sem ter compreendido o que viu, ele começa a convencer os cidadãos a sequestrarem o Papai Noel e fazerem seu próprio Natal. Apesar de sua leal namorada Sally ser contra, o Papai Noel é capturado e os fatos mostrarão que Sally estava certa o tempo todo.",https://image.tmdb.org/t/p/w500/pyMGhuAWC7nYyolKJlFbT7pp02K.jpg,https://www.youtube.com/watch?v=tzwQ2ZtGgtU,16
3666,Proposta Indecente,Adrian Lyne,6.4,Romance,1993,Inglês,"Um casal enfrentando dificuldades financeiras resolve tentar a sorte em Las Vegas, mas nada consegue. No entanto, conhecem um milionário que oferece um milhão de dólares ao marido para permitir que sua mulher vá para cama com ele por apenas uma noite. De imediato há um choque por parte do casal, mas tal proposta significava o fim dos seus problemas. Só que eles não contavam com as consequências que tal oferta traria.",https://image.tmdb.org/t/p/w500/lprpE4mfo0Fek6Gk88NQ5LSIhqT.jpg,https://www.youtube.com/watch?v=-F3D6C-d8As,16
3667,O Demolidor,Marco Brambilla,6.7,Crime,1993,Inglês,"O policial John Spartan e o violento bandido Simon Phoenix são condenados a um encarceramento criogênico conhecido como CryoPrison. Quando Spartan é finalmente descongelado 36 anos depois, já é 2032 e Los Angeles é agora uma utopia pacifista chamada San Angeles (junção de Los Angeles com San Francisco). Porém com Phoenix novamente à solta, Spartan deve colaborar com uma policial, Lenina, para apreender o assassino.",https://image.tmdb.org/t/p/w500/2BjAYQNwmdIZF6XQQ2rLOrios1Q.jpg,https://www.youtube.com/watch?v=-yMg3ieqsb4,14
3668,O Fugitivo,Andrew Davis,7.5,Ação,1993,Inglês,"O Doutor Richard Kimble é um cirurgião de prestígio de Chicago com uma vida praticamente perfeita. No entanto, tudo vem abaixo no dia em que sua mulher é brutalmente assassinada e ele é acusado injustamente de ter cometido o crime.",https://image.tmdb.org/t/p/w500/wtnJT8erud18YdokcXKMwDelPn0.jpg,https://www.youtube.com/watch?v=ETPVU0acnrE,11
3669,A Família Addams 2,Barry Sonnenfeld,7.0,Comédia,1993,Inglês,"Gomez Addams e sua esposa Mortícia estão comemorando a chegada de um bebê. Porém, os irmãos Wednesday e Pugsley não estão muito felizes com a novidade e tentam eliminar o bebê. Quando a babá Debbie Jelinsky aparece para manter as crianças na linha, sua presença leva a uma revira-volta inesperada.",https://image.tmdb.org/t/p/w500/4OcwSxm47cmxT04MyGgI8aBfTlZ.jpg,https://www.youtube.com/watch?v=Bb2FTulPpOA,16
3670,Feitiço do Tempo,Harold Ramis,7.6,Romance,1993,Inglês,"Phil, um arrogante meteorologista de um canal de televisão, fica preso em uma espécie de túnel do tempo, condenado a reviver indefinidamente o mesmo dia até que mude suas atitudes.",https://image.tmdb.org/t/p/w500/9KHidOg4OtcZQHXuBdJRA5yi6GC.jpg,https://www.youtube.com/watch?v=3KUvUeIeNSE,13
3671,Marcados Pelo Sangue,Taylor Hackford,8.1,Crime,1993,Inglês,"Prisão, drogas e guerra de gangues tocam três jovens (Damian Chapa, Jesse Borrego, Benjamin Bratt) no leste de Los Angeles de 1970 a 1990.",https://image.tmdb.org/t/p/w500/ngZ7SnbcS9PyfZd67fGXT5yR9Qb.jpg,https://www.youtube.com/watch?v=NMj89zgI8Yc,12
3672,Amor à Queima-Roupa,Tony Scott,7.5,Ação,1993,Inglês,"Clarence é aficionado por Elvis Presley e histórias em quadrinhos. Ele se envolve com Alabama, uma prostituta contratada pelo chefe de Clarence como presente de aniversário. Os dois se apaixonam e se casam, mas a tentativa de Clarence em tirar Alabama das ruas acaba fazendo com que o casal termine de posse de uma mala cheia de cocaína que pertence à máfia.",https://image.tmdb.org/t/p/w500/6blj0i7LbjMtpYW0UlqYILk5Gj.jpg,https://www.youtube.com/watch?v=aU0wIqq3FZ8,19
3673,Um Dia de Fúria,Joel Schumacher,7.4,Crime,1993,Inglês,"Prendergast (Robert Duvall), um policial em seu último dia de trabalho pois vai se aposentar, arrisca sua vida para tentar deter William Foster (Michael Douglas), um homem emocionalmente perturbado que perdeu seu emprego e vai ao encontro de Beth (Barbara Hershey), sua ex-mulher, e da filha, sem requer reconhecer que o seu casamento já acabou há muito tempo. Em seu caminho, William vai eliminando quem cruza seu destino.",https://image.tmdb.org/t/p/w500/nPoVS7bic7MvWNTjBktml6B307S.jpg,https://www.youtube.com/watch?v=7ejQtqHZAuM,10
3674,Se Brincar o Bicho Morde,David Mickey Evans,7.5,Família,1993,Inglês,"Durante um verão de amizade e aventura, um garoto entra para um grupo: nove garotos formam uma equipe e seu líder vira uma estrela enfrentando um mistério assustador fora de campo.",https://image.tmdb.org/t/p/w500/vpNKmz8RneqDyJDz4NSTdZmEvS0.jpg,https://www.youtube.com/watch?v=iXOOL6SygW8,18
3675,Abracadabra,Kenny Ortega,7.0,Fantasia,1993,Inglês,"Winnie, Sarah e Mary são três bruxas do século XVII que chegam ao século XX após seus espíritos serem evocados no Dia das Bruxas. Banidas há 300 anos devido à prática de feitiçaria, elas estão dispostas a tudo para garantir sua juventude e imortalidade. Porém, precisarão enfrentar três crianças e um gato falante, que podem atrapalhar seus planos.",https://image.tmdb.org/t/p/w500/kIzKIA43hE26HRV77RTYtZwjOSM.jpg,https://www.youtube.com/watch?v=F4e6YQFrt1s,14
3676,Free Willy,Simon Wincer,6.2,Família,1993,Inglês,A baleia Willy foi capturada e confinada em um tanque. Sua chance de voltar ao oceano é a amizade de um garoto de 12 anos chamado Jesse. Um filme que fala da importância da verdadeira amizade.,https://image.tmdb.org/t/p/w500/1WLTjNznfvr3bkHf4p9PR4ctBKK.jpg,https://www.youtube.com/watch?v=xk0XY83eEuM,11
3677,A Firma,Sydney Pollack,6.7,Drama,1993,Inglês,"Mitch McDeere é um jovem advogado vai trabalhar com um alto salário e diversas vantagens em uma firma em Memphis. Porém, logo descobre que a empresa onde trabalha está envolvida com lavagem de dinheiro da Máfia e que todos os advogados que saíram ou tentaram sair da firma morreram precocemente, de forma misteriosa. O filme questiona o código de ética, que mantêm em sigilo da relação do advogado com o cliente, que proíbe por toda a vida que um crime cometido por um cliente seja revelado por seu advogado.",https://image.tmdb.org/t/p/w500/oc9Y9TPiHJRJsPHNVmHQcHjAjTc.jpg,https://www.youtube.com/watch?v=FX3AXA3icR0,15
3678,O Pagamento Final,Brian De Palma,7.8,Crime,1993,Inglês,"Após sair da prisão, Carlito Brigante jura a si mesmo que nunca mais vai voltar a viver como no passado. A mudança de vida não é fácil, uma vez que ele precisa resistir a várias oportunidades e tentações para voltar a lidar com o tráfico de heroína. Ele encontra seu antigo amor, Gail, que lhe mostra que a vida pode ser feliz. Carlito começa a economizar dinheiro para se mudar para as Bahamas, mas nem tudo sai como o esperado.",https://image.tmdb.org/t/p/w500/8ZjkyLm45AjkSeu6pzXBcrdqJI4.jpg,https://www.youtube.com/watch?v=4lUVryO1os0,16
3679,Vivos,Frank Marshall,6.9,Aventura,1993,Inglês,"Encalhados na Cordilheira dos Andes após um acidente de avião, os membros da equipe de rugby do Uruguai respondem de forma diferente. Nando, o líder do grupo, tenta manter todos bem animados, Roberto trata casos de congelamento e gangrena e Antonio gradualmente perde a compostura. Quando todos os alimentos disponíveis acabam, o grupo enfrenta um terrível dilema: comer um ou mais dos seus companheiros mortos ou morrer.",https://image.tmdb.org/t/p/w500/AtAoDwDUftnjmitdux28BoZdwrv.jpg,https://www.youtube.com/watch?v=3P5N0kd6pYY,12
3680,Risco Total,Renny Harlin,6.5,Ação,1993,Inglês,"Traumatizado com um acidente que resultou na morte de uma amiga, o experiente alpinista Gabe Walker (Sylvester Stallone) se afastou das montanhas. Um ano após o acontecido, no entanto, ele é chamado para resgatar um grupo em apuros nas Montanhas Rochosas. A missão, porém, logo revela-se uma armadilha: Gabe está lá na verdade para guiar o bando de perigosos terroristas até um tesouro perdido.",https://image.tmdb.org/t/p/w500/aLI8UlMRs92XH8IrGT0TeNMdbIw.jpg,https://www.youtube.com/watch?v=2j18n9shdw8,14
3681,O Alvo,John Woo,6.4,Ação,1993,Inglês,"Chance Bondreaux é um estivador que trabalha no cais de Nova Orleans e que ajuda Natasha Binder, uma advogada, a encontrar seu pai desaparecido. Em sua investigação Chance descobre uma quadrilha que negocia pessoas, caçando mendigos e ex-combatentes em um safári mortal. É quando ele decide combater Emil Fouchon, o chefe do negócio, e seus capangas.",https://image.tmdb.org/t/p/w500/eHASAVtGAblqJ5yk3jgccDLjYwa.jpg,https://www.youtube.com/watch?v=ckl8Zb5tOTI,12
3682,Gilbert Grape: Aprendiz de Sonhador,Lasse Hallström,7.7,Romance,1993,Inglês,"Numa cidadezinha de interior idílica, vive Gilbert Grape (Johnny Depp), um adolescente aparentemente comum que sustenta a família desde a morte do pai. O peso não é para qualquer um: além das irmãs excêntricas e do irmão deficiente mental (Leonardo DiCaprio), inclui a mãe obesa, que não pára de comer desde a morte do marido. Mas a chegada de uma jovem forasteira (Juliette Lewis) dará a Gilbert a possibilidade de, pela primeira vez, fazer suas escolhas.",https://image.tmdb.org/t/p/w500/tjJFsCsiVO0cE1okiuLn4Ip9WJL.jpg,https://www.youtube.com/watch?v=nCsVjQaNV0E,12
3683,"Dennis, o Pimentinha",Nick Castle,5.9,Família,1993,Inglês,"A Sra. Wilson aceita hospedar o pestinha Dennis em sua casa enquanto os pais dele viajam. Ela só não imagina que o garoto é capaz de tantas travessuras, incluindo a destruição do premiado jardim que seu marido, o Sr. Wilson, cultiva há décadas.",https://image.tmdb.org/t/p/w500/A9zJyQvF8yXC5HPTMB24hMeQFq1.jpg,https://www.youtube.com/watch?v=8CogDP0vlfw,12
3684,O Último Grande Herói,John McTiernan,6.5,Aventura,1993,Inglês,"Danny Madigan é um garoto que é fã incondicional do personagem Jack Slater. Ele ganha um ingresso de cinema mágico, que faz com que Danny entre no novo filme de Slater e passe por aventuras num mundo maluco, com desenhos animados, violência e até mesmo Catherine Tramell. Porém, há um problema: O mesmo ingresso faz com que os vilões do filme saiam para o mundo real. Slater vem atrás deles, passa por vários apuros e acaba encontrando o ator que o interpreta, Arnold Schwarzenegger.",https://image.tmdb.org/t/p/w500/tEzmqkjzlGINuADqWYmS148xGgP.jpg,https://www.youtube.com/watch?v=9PK0kFSqJB0,12
3685,Filadélfia,Jonathan Demme,7.7,Drama,1993,Inglês,"O advogado Andrew trabalha num conceituado escritório de advocacia. Quando descobre que é portador do vírus HIV, é despedido sumariamente. Ele então contrata os serviços de outro advogado para processar a companhia.",https://image.tmdb.org/t/p/w500/rTkuPK66Aw9e8niPr8F7IgXzFU6.jpg,https://www.youtube.com/watch?v=CKDz2LVHz0Y,11
3686,Jamaica Abaixo de Zero,Jon Turteltaub,7.0,Comédia,1993,Inglês,"Nas Olimpíadas Irwin Flitzer (John Candy) desgraçou a si mesmo quando colocou pesos extras no seu time de trenó, fazendo com que ele tivesse de devolver sua medalha de ouro. Alguns anos depois, Derice Bannock (Leon), um jamaicano filho de um antigo amigo de Irwin, fracassa para se classificar como velocista para a prova de 100 metros nas Olimpíadas, por causa de um estúpido acidente. Mas quando Derice descobre que Flitzer também vive na Jamaica, ele decide ir para as Olimpíadas de qualquer jeito, não como um corredor mas liderando uma equipe de trenó.",https://image.tmdb.org/t/p/w500/kd00JwQlamiCRm2AylUPgsXcxYx.jpg,https://www.youtube.com/watch?v=SSfajPwrDTQ,15
3687,"Jovens, Loucos e Rebeldes",Richard Linklater,7.3,Comédia,1993,Inglês,"Maio de 1976. Loucura total no último dia de aula em um colégio do Texas. Na ânsia de extravasar ao máximo a juventude irresponsável, futuros calouros e sádicos veteranos aprontam, organizam festas, brigam, transam, se drogam e bebem como se não houvesse amanhã, criando memórias inesquecíveis das quais nenhum deles conseguirá sequer lembrar.",https://image.tmdb.org/t/p/w500/ohzOag8jcGOG3pxAl0e09FkdWNs.jpg,https://www.youtube.com/watch?v=3aQuvPlcB-8,11
3688,Sintonia de Amor,Nora Ephron,6.7,Comédia,1993,Inglês,"Depois da morte de sua esposa, Sam muda-se para Seattle com seu filho Jonah. Em um programa de rádio, enquanto Sam fala sobre seus sentimentos, a repórter Annie o ouve e se apaixona por sua voz. Mesmo estando noiva, Annie decide convidá-lo para sair.",https://image.tmdb.org/t/p/w500/gbdCqAc3Xsg5RhgOJZtUikqMa8m.jpg,https://www.youtube.com/watch?v=fvAMQ8xtRuo,13
3689,Vestígios do Dia,James Ivory,7.4,Drama,1993,Inglês,"1958. James Stevens (Anthony Hopkins), um homem de idade, em um grande carro antigo começa uma viagem pela Inglaterra em direção ao mar. Por muitos anos ele foi o mordomo-chefe de Darlington Hall, uma famosa casa de campo. Neste época sacrificou sua vida pessoal por vários anos para ter um alto desempenho profissional, reprimindo seus sentimentos e aparentando uma frieza que na verdade não era parte da sua personalidade. Ele está indo visitar Sally Kenton (Emma Thompson), que tinha sido governanta em Darlington e ele não vê há muito tempo. Ele pensa que talvez ela possa ser persuadida a retomar a sua antiga posição, trabalhando para o novo proprietário de Darlington, um congressista americano aposentado. (e Livre - Estimado Livre)",https://image.tmdb.org/t/p/w500/uUyGOKTkPRAP1jmO9skJL3PZ6bf.jpg,https://www.youtube.com/watch?v=_pfWZNBHJPY,13
3690,O Anjo Malvado,Joseph Ruben,6.8,Thriller,1993,Inglês,"Mark Evans é um garoto que vai morar com parentes quando perde a mãe. Lá ele descobre que Henry Evans, seu primo, tem uma índole extremamente má e até mesmo homicida. Mas como fazer os adultos acreditarem que uma criança possa ter uma índole tão perversa?",https://image.tmdb.org/t/p/w500/bWPPuRPWRM0gKHxINxKBr6EpH3O.jpg,https://www.youtube.com/watch?v=Wv2Dg9LcNZo,20
3691,Mudança de Hábito 2 - Mais Loucuras no Convento,Bill Duke,6.4,Música,1993,Inglês,"Deloris Van Cartier (Whoopi Goldberg) agora é uma cantora famosa e retorna a São Francisco para ajudar suas amigas freiras. Sua missão é dar aulas de música para adolescentes rebeldes que estudam em um colégio barra-pesada da vizinhança. Para piorar, o local corre o risco de ser fechado.",https://image.tmdb.org/t/p/w500/Zl3wQzgqG4lnA4TfFRU7W7bpMA.jpg,https://www.youtube.com/watch?v=_QcgjGyRnuw,16
3692,O Piano,Jane Campion,7.4,Drama,1993,Inglês,"Em meados do século XIX, Ada é uma mulher muda que tem uma filha - Flora. Para um casamento arranjado ela deixa sua terra natal, a Escócia, acompanhada de sua filha e seu amado piano. A vida nas florestas densas de uma ilha ao sul da Nova Zelândia e o relacionamento com seu marido Stewart não são o que ela esperava. Quando Stewart vende o piano para seu vizinho, George, Ada sofre muito. George diz que pode lhe devolver o piano se ela o ensinar a tocar. A princípio Ada ignora George, mas lentamente o relacionamento deles se transforma, levando-os a uma situação perigosa.",https://image.tmdb.org/t/p/w500/s6jsdiKPWrqiETLtAtW8T3REE7K.jpg,https://www.youtube.com/watch?v=cyTn4XIYH8M,15
3693,RoboCop 3,Fred Dekker,4.9,Ação,1993,Inglês,"A corporação OCP estuda desenvolver o projeto Delta City, que vai substituir a abandonada cidade de Detroit. Para atingir este fim, a OCP convoca as forças armadas para intimidar os residentes de fora da cidade, sob o pretexto de que eles estarão contribuindo sua parte para reduzir a criminalidade. Depois de Robocop se unir à resistência civil, ele sustenta vários ferimentos, mas se recupera para lutar contra os robôs-ninja construídos pela OCP.",https://image.tmdb.org/t/p/w500/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,https://www.youtube.com/watch?v=VWBo9-YtSQs,18
3694,Top Gang 2! A Missão,Jim Abrahams,6.5,Ação,1993,Inglês,"Topper Harley (Charlie Sheen) está vivendo em um templo budista, seu incompetente ex-comandante (Lloyd Bridges) está na Casa Branca, e reféns americanos precisam ser resgatados no Oriente Médio! Topper é o único homem para o serviço, mas ele está obcecado demais por sua ex-namorada (Valeria Golino) para aceitar a tarefa - até que uma bela agente da CIA o coloca de volta na sela. É uma missão hilariante que leva Harley e sua Top Gang por uma trilha repleta de ação, de sátiras dos clássicos do cinema e conta com a participação de rostos famosos em cenas divertidas.",https://image.tmdb.org/t/p/w500/4U7bR7cUzqLDaJWwkea0fSEdw1P.jpg,https://www.youtube.com/watch?v=Cc-UQHlcC4U,12
