Nome do filme,Diretor,Avaliação,Número de votos,Sinopse,Gênero,Ano de lançamento,Língua,Link para a capa,Trailer,Duração
A Vastidão da Noite,Andrew Patterson,6.549,1063,"No período da Guerra Fria, enquanto acontece a corrida espacial entre os Estados Unidos e a União Soviética, dois adolescentes de uma cidadezinha americana são obcecados pelo rádio. Quando eles descobrem uma estranha frequência de ondas aéreas, suas vidas e o mundo inteiro podem estar prestes a mudar drasticamente.",Drama,2019,en,https://image.tmdb.org/t/p/w500/vcZb17z4szf7ovmsjTGc2qDmaoQ.jpg,https://www.youtube.com/watch?v=vilDh1O0Smk,90
Eli,Ciarán Foy,5.988,1426,Eli (Charlie Shotwell) está sendo submetido a um tratamento para sua doença que é rara e auto-imune e acaba descobrindo que a clínica em que está internado não é tão segura como pensava.,Terror,2019,en,https://image.tmdb.org/t/p/w500/1XDj2O9En5BlOlOiLn7LfSjWNYh.jpg,https://www.youtube.com/watch?v=qfSTiAw1rkM,98
Crush à Altura,Nzingha Stewart,6.307,1882,"Jodi é uma adolescente que tem que lidar com as inconveniências de ser a garota mais alta da escola. Tudo muda quando ela se apaixona por um bonito (e igualmente alto) intercambista, que vai morar na casa do melhor amigo de Jodi. Como resultado, Jodi se vê embolada num triângulo amoroso inesperado, que a ajuda a perceber que ela é bem mais do que suas inseguranças a faziam acreditar.",Comédia,2019,en,https://image.tmdb.org/t/p/w500/ovcUbuw5XYC10EhU17RLpP93dgv.jpg,https://www.youtube.com/watch?v=Fug5hPpBWzg,102
Os Mortos Não Morrem,Jim Jarmusch,5.445,2647,"Em uma cidadezinha pacata, uma série de crimes começam a chamar a atenção dos policiais Cliff (Bill Murray) e Ronald (Adam Driver). Depois de investigarem, descobrem que os seus piores medos se tornaram reais: o local está sendo tomado por zumbis, que voltaram para executar as atividades que faziam diariamente quando vivos.",Terror,2019,en,https://image.tmdb.org/t/p/w500/kaJPzTMa5c2auRragjzfBESR3RR.jpg,https://www.youtube.com/watch?v=8A7p2ZcfrUE,104
Aberrações,Zach Lipovsky,6.751,1177,"Chloe é uma menina de sete anos desesperada para escapar da proteção de seu paranoico pai e experimentar o mundo fora dos muros de sua casa caindo aos pedaços. Quando um dia seu pai pega no sono e ela aproveita para fugir, ela descobre um mundo lá fora cheio de mistérios e perigos muito maiores do que ela poderia imaginar.",Ficção científica,2019,en,https://image.tmdb.org/t/p/w500/bdeW3VjDtXuVXQEQMO4n9fbx8Jf.jpg,https://www.youtube.com/watch?v=4Qdr8sbhz30,105
Alerta Lobo,Antonin Baudry,7.552,2056,"Um jovem que está a bordo de um submarino nuclear da França é reconhecido como ""ouvido de ouro"". Esse apelido é devido ao seu raro dom de conseguir identificar qualquer tipo de som e, justamente por isso, ele carrega muita responsabilidade sobre suas funções. Certa vez, o jovem acaba cometendo um erro gravíssimo e acaba perdendo a confiança dos demais integrantes do submarino, além de colocar a vida de todos em um risco nuclear.",Thriller,2019,fr,https://image.tmdb.org/t/p/w500/o71OQi3zGaX2JNPNGixw5CQ7RQF.jpg,https://www.youtube.com/watch?v=XE200wIXV1k,115
A Casa do Terror,Scott Beck,6.682,1266,"No Halloween, um grupo de amigos encontra uma casa assombrada 'extrema' que promete alimentar-se dos seus medos mais sombrios. A noite torna-se mortal quando eles chegam à terrível conclusão de que alguns pesadelos são reais.",Terror,2019,en,https://image.tmdb.org/t/p/w500/pRapSkoVtHeXDPfUP4883njzIJ3.jpg,https://www.youtube.com/watch?v=fbHlVnczLF0,92
Estrada Sem Lei,John Lee Hancock,6.8,2095,"Frank Hamer (Kevin Costner) e Maney Gault (Woody Harrelson) são dois policiais aposentados quando Bonnie e Clyde começam sua onda de assaltos e assassinatos. Porém, quando o FBI se mostra incapaz de capturar os bandidos, eles são recrutados como investigadores especiais para resolver o caso.",Crime,2019,en,https://image.tmdb.org/t/p/w500/wP3FAJPYqHjLMPooyHPvSbXoNyM.jpg,https://www.youtube.com/watch?v=A4MsX7w2_j8,132
O Date Perfeito,Chris Nelson,6.446,3262,"Para juntar dinheiro para a faculdade, Brooks criou um app oferecendo seus serviços de falso namorado. Mas tudo se complica quando as coisas se tornam reais.",Romance,2019,en,https://image.tmdb.org/t/p/w500/thJQ8l4G7SipYicKtK8zinuyxQO.jpg,https://www.youtube.com/watch?v=r4PiUSYn-D0,90
Calmaria,Steven Knight,5.436,1548,O capitão de um barco de pesca vive em uma pequena ilha do Caribe e de repente sua vida toma um caminho inesperado. Sua ex-mulher retorna e pede para que ele leve seu atual e abusivo marido em um passeio de barco e se livre dele.,Thriller,2019,en,https://image.tmdb.org/t/p/w500/o3DVBrlCv4wp1tibgWhxZ5bLmsz.jpg,https://www.youtube.com/watch?v=flPeEQRRJz4,102
Bons Meninos,Gene Stupnitsky,6.856,1883,"Três meninos ainda inocentes, mas que estão prestes a atingirem a adolescência, matam aula em San Fernando Valley, na Califórinia, para conseguir consertar um drone quebrado antes que seus pais cheguem em casa. O que prometia ser um dia comum transforma-se em uma grande aventura repleta de perigos cômicos.",Comédia,2019,en,https://image.tmdb.org/t/p/w500/dg6RRpk0W1N8NWMmdLvPRgTsstD.jpg,https://www.youtube.com/watch?v=asgS75u7wW0,89
Justiça Brutal,S. Craig Zahler,6.594,1025,"O veterano policial Brett Ridgeman (Mel Gibson) e seu parceiro mais jovem e volátil, Anthony Lurasetti (Vince Vaughn), são suspensos quando um vídeo de suas táticas de trabalho brutais vira notícia. Sem dinheiro e sem opções, eles decidem entrar para o mundo do crime. Porém, o que eles encontram na criminalidade é algo muito mais obscuro do que esperavam.",Crime,2019,en,https://image.tmdb.org/t/p/w500/fbZi8jRG0tZTdXx3GH6CZthkFzc.jpg,https://www.youtube.com/watch?v=hMgfzr6cn48,160
Cats,Tom Hooper,4.051,992,"Uma tribo de gatos chamada Jellicles todo ano precisa tomar uma grande decisão em uma noite especial: escolher um dos gatos para ascender para o Heaviside Layer e conseguir uma nova e melhor vida. Cada um dos gatos conta a sua história para seu líder, o velho Deuteronomy, na tentativa de ser o escolhido.",Fantasia,2019,en,https://image.tmdb.org/t/p/w500/5XIZDh3n6BZAy00PqXpK1D16tZg.jpg,https://www.youtube.com/watch?v=FtSd844cI7U,110
O Grande Mestre 4,葉偉信,7.273,1995,"Donnie Yen reprisa seu papel como o lendário mestre de Wing Chun no grand finale da revolucionária série de artes marciais. Após a morte de sua esposa, Ip Man viaja para São Francisco para aliviar as tensões entre os mestres locais de kung fu e seu aluno estrela, Bruce Lee, enquanto procura um futuro melhor para seu filho.",Ação,2019,cn,https://image.tmdb.org/t/p/w500/jBWuzMl3UBMVI8scmhHOPRNXPKT.jpg,https://www.youtube.com/watch?v=oCBGTCNJW2g,105
Nosso Último Verão,William Bindley,6.015,1377,"Estudantes de uma escola de Chicago encaram sonhos, relacionamentos e questões de identidade durante um verão transformador antes do começo da faculdade.",Romance,2019,en,https://image.tmdb.org/t/p/w500/AqFUYtRJimLwDg5RwQnjYE8Tflo.jpg,https://www.youtube.com/watch?v=aTT58Y_bBpY,109
A Grande Mentira,Bill Condon,6.689,1168,"Ron, um vigarista de marca maior, está de olho em sua próxima vítima, a viúva Betty que vale milhões. Mas, ao longo do tempo em que eles passam juntos, o que deveria ser apenas mais um golpe, torna-se um jogo de gato e rato valiosíssimo que ameaça expor os segredos e mentiras pelo qual todas as pessoas vivem.",Crime,2019,en,https://image.tmdb.org/t/p/w500/w4rXbrSejIUaND0lmZDSNBo5CsJ.jpg,https://www.youtube.com/watch?v=s1L_6rmgaA0,109
Fim do Mundo,McG,5.954,975,"Depois de um ataque extraterrestre, a humanidade só tem uma esperança: um grupo de quatro adolescentes sem nada em comum isolados no seu acampamento de férias.",Ficção científica,2019,en,https://image.tmdb.org/t/p/w500/6rwPXazSZHl379aBcBVN9d44ze4.jpg,https://www.youtube.com/watch?v=JM4kWeRaEfs,98
Stuber: A Corrida Maluca,Michael Dowse,6.628,1327,"Quando Stu, um motorista da Uber, é recrutado por um policial (Dave Bautista) para ajudá-lo a investigar o paradeiro de um brutal assassino, algumas regras precisam ser quebradas. Seguindo as poucas pistas que possuem para seguir o traço do criminoso, eles cada vez se complicam mais na perseguição desenfreada.",Ação,2019,en,https://image.tmdb.org/t/p/w500/bopJPyP68dJEjO7i0gUrYMYC0Eh.jpg,https://www.youtube.com/watch?v=i5l6a5RiR1E,93
The Dirt – Confissões do Mötley Crüe,Jeff Tremaine,7.45,1254,Acompanhe a ascensão meteórica e os tombos homéricos do Mötley Crüe nessa biografia dos quatro desajustados de Los Angeles que conquistaram o topo do heavy metal.,Drama,2019,en,https://image.tmdb.org/t/p/w500/jGv0tHav2VbPdPj20n6FaDFBnDA.jpg,https://www.youtube.com/watch?v=-NOp5ROn1HE,120
